,PERIODO,AREA,REGLA,CONECTOR,SIGLA,PRUEBA,TEST_PUNTAJE_MINIMO,TEST_PUNTAJE_MAXIMO,REGLA_PUNTAJE_MINIMO,REGLA_ATRIBUTO,ESTADO
1187,202220,251-S09E,NEGZ3230,B-100,NEGZ2500,,,,,,OK
1188,202220,251-S09E,NEGZ3230,C-100,CPEC1020,,,,,,OK
1189,202220,251-S09E,NEGZ3230,D-100,NEGZ3500,,,,,,OK
1190,202220,252-S04,ECON2210,A-100,ECON2210,,,,,,OK
1191,202220,252-S04,ECON2210,B-100,ECOZ1155,,,,,,OK
1192,202220,252-S04,FGLZ0150,A-100,FGLZ0150,,,,,,OK
1193,202220,252-S04,FGLZ0150,B-100,FGLZ0180,,,,,,OK
1194,202220,252-S04,FGLZ0150,C-100,FGLZ0182,,,,,,OK
1195,202220,252-S04,FGLZ0150,D-100,,A008,6.0,10.0,,,OK
1196,202220,252-S04,FINZ2210,A-100,FINZ2210,,,,,,OK
1197,202220,252-S04,FINZ2210,B-100,FINZ1145,,,,,,OK
1198,202220,252-S04,INGZ0040,A-100,INGZ0040,,,,,,OK
1199,202220,252-S04,INGZ0040,B-100,INGZ0050,,,,,,OK
1200,202220,252-S04,INGZ0040,C-100,INGZ0222,,,,,,OK
1201,202220,252-S04,INGZ0040,D-100,INGZ0333,,,,,,OK
1202,202220,252-S04,INGZ0040,E-100,INGZ0444,,,,,,OK
1203,202220,252-S04,INGZ0040,F-100,INGZ2222,,,,,,OK
1204,202220,252-S04,INGZ0040,G-100,,ENGC,3.0,6.0,,,OK
1205,202220,252-S04,INGZ0040,H-100,,ENG,4.0,9.0,,,OK
1206,202220,252-S04,MATZ0210,A-100,MATZ0210,,,,,,OK
1207,202220,252-S04,MATZ0210,B-100,,FUCU,7.0,10.0,,,OK
1208,202220,252-S04,MGTZ2110,A-100,MGTZ2110,,,,,,OK
1209,202220,252-S04,MGTZ2110,B-100,MGTZ1123,,,,,,OK
1210,202220,252-S04,MGTZ2110,C-100,MGTZ1124,,,,,,OK
1211,202220,252-S04,MGTZ2110,D-100,GSTR4178,,,,,,OK
1212,202220,252-S04,NEGZ2040,A-100,NEGZ2040,,,,,,OK
1213,202220,252-S04,NEGZ2040,B-100,NEGZ3273,,,,,,OK
1214,202220,252-S04,NEGZ2040,C-100,NEGZ2273,,,,,,OK
1215,202220,252-S08,FINZ3240,A-100,FINZ3240,,,,,,OK
1216,202220,252-S08,FINZ3240,B-100,FINZ3248,,,,,,OK
1217,202220,252-S08,FINZ3240,C-100,FINZ3249,,,,,,OK
1218,202220,252-S08,FINZ3240,D-100,TITA2341,,,,7.0,,OK
1219,202220,252-S08,FINZ3240,E-100,TITA2541,,,,7.0,,OK
1220,202220,252-S08,FINZ3240,F-100,TITA2641,,,,7.0,,OK
1221,202220,252-S08,FINZ3240,G-100,TITA2741,,,,7.0,,OK
1222,202220,252-S08,FINZ4330,A-100,FINZ4330,,,,,,OK
1223,202220,252-S08,FINZ4330,B-100,FINZ3961,,,,,,OK
1224,202220,252-S08,METZ0252,A-100,METZ0252,,,,,,OK
1225,202220,252-S08,METZ0252,B-100,METZ0500,,,,,,OK
1226,202220,252-S08,METZ0252,C-100,METZ0251,,,,,,OK
1227,202220,252-S08,METZ0252,D-100,METZ0401,,,,,,OK
1228,202220,252-S08,METZ0252,E-100,METZ0402,,,,,,OK
1229,202220,252-S08,MGTZ3310,A-100,MGTZ3310,,,,,,OK
1230,202220,252-S08,MGTZ3310,B-100,MGTZ2247,,,,,,OK
1231,202220,252-S08,MGTZ3310,C-100,MGTZ2248,,,,,,OK
1232,202220,252-S08,MGTZ3310,D-100,MGTZ2347,,,,,,OK
1233,202220,252-S08,MKTZ3210,A-100,MKTZ3210,,,,,,OK
1234,202220,252-S08,MKTZ3210,B-100,MKTZ3268,,,,,,OK
1235,202220,252-S08,MKTZ3210,C-100,MKTZ3265,,,,,,OK
1236,202220,252-S08,MKTZ3210,D-100,MKTZ3269,,,,,,OK
1237,202220,252-S08,MKTZ3210,E-100,MKTZ3271,,,,,,OK
1238,202220,252-S08,NEGZ3080,A-100,NEGZ3080,,,,,,OK
1239,202220,252-S08,NEGZ3080,B-100,NEGZ3701,,,,,,OK
1240,202220,252-S08,NEGZ3080,C-100,NEGZ2704,,,,,,OK
1241,202220,252-S08,NEGZ3080,D-100,NEGZ2706,,,,,,OK
1242,202220,252-S08,NEGZ3120,A-100,NEGZ3120,,,,,,OK
1243,202220,252-S08,NEGZ3120,B-100,NEGZ2773,,,,,,OK
1244,202220,252-S08,NEGZ3120,C-100,NEGZ3773,,,,,,OK
1245,202220,252-S09,MGTZ3210,A-100,MGTZ3210,,,,,,OK
1246,202220,252-S09,MGTZ3210,B-100,MGTZ3217,,,,,,OK
1247,202220,252-S09,MGTZ3210,C-100,MGTZ3220,,,,,,OK
1248,202220,252-S09,NEGZ3090,A-100,NEGZ3090,,,,,,OK
1249,202220,252-S09,NEGZ3090,B-100,NEGZ2004,,,,,,OK
1250,202220,252-S09,NEGZ3130,A-100,NEGZ3130,,,,,,OK
1251,202220,252-S09,NEGZ3130,B-100,NEGZ3706,,,,,,OK
1252,202220,252-S09,NEGZ3130,C-100,NEGZ3268,,,,,,OK
1253,202220,252-S09,NEGZ3220,A-100,NEGZ3220,,,,,,OK
1254,202220,252-S09,NEGZ3220,B-100,NEGZ3702,,,,,,OK
1255,202220,252-S09,NEGZ3220,C-100,NEGZ3801,,,,,,OK
1256,202220,252-S09,NEGZ3220,D-100,NEGZ3802,,,,,,OK
1257,202220,252-S09,NEGZ3230,A-100,NEGZ3230,,,,,,OK
1258,202220,252-S09,NEGZ3230,B-100,NEGZ2500,,,,,,OK
1259,202220,252-S09,NEGZ3230,C-100,CPEC1020,,,,,,OK
1260,202220,252-S09,NEGZ3230,D-100,NEGZ3500,,,,,,OK
1261,202220,252-S09,TITZ0252,A-100,TITZ0252,,,,7.0,,OK
1262,202220,252-S09,TITZ0252,B-100,TITZ0252,,,,A,,OK
1263,202220,252-S09,TITZ0252,C-100,TITA2542,,,,7.0,,OK
1264,202220,252-S09D,DEFE0252,A-100,DEFE0252,,,,7.0,,OK
1265,202220,252-S09D,MGTZ3210,A-100,MGTZ3210,,,,,,OK
1266,202220,252-S09D,MGTZ3210,B-100,MGTZ3217,,,,,,OK
1267,202220,252-S09D,MGTZ3210,C-100,MGTZ3220,,,,,,OK
1268,202220,252-S09D,NEGZ3090,A-100,NEGZ3090,,,,,,OK
1269,202220,252-S09D,NEGZ3090,B-100,NEGZ2004,,,,,,OK
1270,202220,252-S09D,NEGZ3130,A-100,NEGZ3130,,,,,,OK
1271,202220,252-S09D,NEGZ3130,B-100,NEGZ3706,,,,,,OK
1272,202220,252-S09D,NEGZ3130,C-100,NEGZ3268,,,,,,OK
1273,202220,252-S09D,NEGZ3220,A-100,NEGZ3220,,,,,,OK
1274,202220,252-S09D,NEGZ3220,B-100,NEGZ3702,,,,,,OK
1275,202220,252-S09D,NEGZ3220,C-100,NEGZ3801,,,,,,OK
1276,202220,252-S09D,NEGZ3220,D-100,NEGZ3802,,,,,,OK
1277,202220,252-S09D,NEGZ3230,A-100,NEGZ3230,,,,,,OK
1278,202220,252-S09D,NEGZ3230,B-100,NEGZ2500,,,,,,OK
1279,202220,252-S09D,NEGZ3230,C-100,CPEC1020,,,,,,OK
1280,202220,252-S09D,NEGZ3230,D-100,NEGZ3500,,,,,,OK
1281,202220,252-S09D,TITZ0252,A-100,TITZ0252,,,,7.0,,OK
1282,202220,252-S09D,TITZ0252,B-100,TITZ0252,,,,A,,OK
1283,202220,252-S09D,TITZ0252,C-100,TITA2542,,,,7.0,,OK
1284,202220,252-S09E,EXCO0252,A-100,EXCO0252,,,,7.0,,OK
1285,202220,252-S09E,EXCO0252,B-100,TITA2542,,,,7.0,,OK
1286,202220,252-S09E,MGTZ3210,A-100,MGTZ3210,,,,,,OK
1287,202220,252-S09E,MGTZ3210,B-100,MGTZ3217,,,,,,OK
1288,202220,252-S09E,MGTZ3210,C-100,MGTZ3220,,,,,,OK
1289,202220,252-S09E,NEGZ3090,A-100,NEGZ3090,,,,,,OK
1290,202220,252-S09E,NEGZ3090,B-100,NEGZ2004,,,,,,OK
1291,202220,252-S09E,NEGZ3130,A-100,NEGZ3130,,,,,,OK
1292,202220,252-S09E,NEGZ3130,B-100,NEGZ3706,,,,,,OK
1293,202220,252-S09E,NEGZ3130,C-100,NEGZ3268,,,,,,OK
1294,202220,252-S09E,NEGZ3220,A-100,NEGZ3220,,,,,,OK
1295,202220,252-S09E,NEGZ3220,B-100,NEGZ3702,,,,,,OK
1296,202220,252-S09E,NEGZ3220,C-100,NEGZ3801,,,,,,OK
1297,202220,252-S09E,NEGZ3220,D-100,NEGZ3802,,,,,,OK
1298,202220,252-S09E,NEGZ3230,A-100,NEGZ3230,,,,,,OK
1299,202220,252-S09E,NEGZ3230,B-100,NEGZ2500,,,,,,OK
1300,202220,252-S09E,NEGZ3230,C-100,CPEC1020,,,,,,OK
1301,202220,252-S09E,NEGZ3230,D-100,NEGZ3500,,,,,,OK
1302,202220,254-S08,ECOZ2156,A-100,ECOZ2156,,,,,,OK
1303,202220,254-S08,ECOZ2156,B-100,,A177,6.0,10.0,,,OK
1304,202220,254-S08,FGHZ0001,A-100,FGHZ0001,,,,,,OK
1305,202220,254-S08,FINZ3961,A-100,FINZ4330,,,,,,OK
1306,202220,254-S08,FINZ3961,B-100,FINZ3961,,,,,,OK
1307,202220,254-S08,FINZ3961,C-100,,A190,6.0,10.0,,,OK
1308,202220,254-S08,NEGZ3268,A-100,NEGZ3706,,,,,,OK
1309,202220,254-S08,NEGZ3268,B-100,MKTZ3210,,,,,,OK
1310,202220,254-S08,NEGZ3268,B-100,NEGZ3130,,,,,,OK
1311,202220,254-S08,NEGZ3268,C-100,NEGZ3268,,,,,,OK
1312,202220,254-S08,NEGZ3500,A-100,NEGZ3500,,,,,,OK
1313,202220,254-S08,NEGZ3755,A-100,NEGZ3755,,,,,,OK
1314,202220,254-S08,NEGZ3755,B-100,PRAC0401,,,,,,OK
1315,202220,254-S08,NEGZ3755,C-100,NEGZ3754,,,,,,OK
1316,202220,254-S08,NEGZ3755,D-100,PRAC0316,,,,,,OK
1317,202220,254-S08,NEGZ3755,E-100,PRAC0361,,,,,,OK
1318,202220,254-S08,NEGZ3755,F-100,MGTZ3755,,,,,,OK
1319,202220,254-S08,NEGZ3755,G-100,MKTZ3755,,,,,,OK
1320,202220,254-S08,NEGZ3755,H-100,ECOZ3755,,,,,,OK
1321,202220,254-S08,NEGZ3755,I-100,GDEZ3755,,,,,,OK
1322,202220,254-S08,NEGZ3755,J-100,FINZ3754,,,,,,OK
1323,202220,254-S08,NEGZ3755,K-100,MGTZ3758,,,,,,OK
1324,202220,254-S08,NEGZ3755,L-100,MGTZ3759,,,,,,OK
1325,202220,254-S08,TITA2542,A-100,TITA2542,,,,7.0,,OK
1326,202220,257-S08,ECOZ2156,A-100,ECOZ2156,,,,,,OK
1327,202220,257-S08,ECOZ2156,B-100,,A177,6.0,10.0,,,OK
1328,202220,257-S08,FGHZ0001,A-100,FGHZ0001,,,,,,OK
1329,202220,257-S08,FINZ3961,A-100,FINZ4330,,,,,,OK
1330,202220,257-S08,FINZ3961,B-100,FINZ3961,,,,,,OK
1331,202220,257-S08,FINZ3961,C-100,,A190,6.0,10.0,,,OK
1332,202220,257-S08,NEGZ3268,A-100,NEGZ3706,,,,,,OK
1333,202220,257-S08,NEGZ3268,B-100,NEGZ3130,,,,,,OK
1334,202220,257-S08,NEGZ3268,B-100,MKTZ3210,,,,,,OK
1335,202220,257-S08,NEGZ3268,C-100,NEGZ3268,,,,,,OK
1336,202220,257-S08,NEGZ3500,A-100,NEGZ3500,,,,,,OK
1337,202220,257-S08,NEGZ3755,A-100,NEGZ3755,,,,,,OK
1338,202220,257-S08,NEGZ3755,B-100,PRAC0401,,,,,,OK
1339,202220,257-S08,NEGZ3755,C-100,NEGZ3754,,,,,,OK
1340,202220,257-S08,NEGZ3755,D-100,PRAC0316,,,,,,OK
1341,202220,257-S08,NEGZ3755,E-100,PRAC0361,,,,,,OK
1342,202220,257-S08,NEGZ3755,F-100,MGTZ3755,,,,,,OK
1343,202220,257-S08,NEGZ3755,G-100,MKTZ3755,,,,,,OK
1344,202220,257-S08,NEGZ3755,H-100,ECOZ3755,,,,,,OK
1345,202220,257-S08,NEGZ3755,I-100,GDEZ3755,,,,,,OK
1346,202220,257-S08,NEGZ3755,J-100,FINZ3754,,,,,,OK
1347,202220,257-S08,NEGZ3755,K-100,MGTZ3758,,,,,,OK
1348,202220,257-S08,NEGZ3755,L-100,MGTZ3759,,,,,,OK
1349,202220,257-S08,TITA2542,A-100,TITA2542,,,,7.0,,OK
1350,202220,261-S06,ECON3230,A-100,ECON3230,,,,,,OK
1351,202220,261-S06,ECON3230,B-100,ECOZ3258,,,,,,OK
1352,202220,261-S06,ECON3230,C-100,ECOZ3260,,,,,,OK
1353,202220,261-S06,ECON3230,D-100,ECOZ3259,,,,,,OK
1354,202220,261-S06,ESTZ0220,A-100,ESTZ0220,,,,,,OK
1355,202220,261-S06,ESTZ0220,B-100,,DIOP,7.0,10.0,,,OK
1356,202220,261-S06,FINZ2220,A-100,FINZ2220,,,,,,OK
1357,202220,261-S06,FINZ2220,B-100,FINZ2147,,,,,,OK
1358,202220,261-S06,FINZ2220,C-100,FINZ2148,,,,,,OK
1359,202220,261-S06,INGZ0201,A-100,,ENG,6.0,9.0,,,OK
1360,202220,261-S06,INGZ0201,B-100,INGZ0201,,,,,,OK
1361,202220,261-S06,INGZ0201,C-100,INGZ0310,,,,,,OK
1362,202220,261-S06,INGZ0201,D-100,,ENGC,3.0,6.0,,,OK
1363,202220,261-S06,MGTZ2110,A-100,MGTZ2110,,,,,,OK
1364,202220,261-S06,MGTZ2110,B-100,MGTZ1123,,,,,,OK
1365,202220,261-S06,MGTZ2110,C-100,MGTZ1124,,,,,,OK
1366,202220,261-S06,MGTZ2110,D-100,GSTR4178,,,,,,OK
1367,202220,261-S06,MGTZ2330,A-100,MGTZ2330,,,,,,OK
1368,202220,261-S06,MGTZ2330,B-100,MGTZ3100,,,,,,OK
1369,202220,261-S06,MGTZ2330,C-100,MGTZ3102,,,,,,OK
1370,202220,261-S06,MGTZ2330,D-100,MGTZ3103,,,,,,OK
1371,202220,261-S06,MKTZ2030,A-100,MKTZ2030,,,,,,OK
1372,202220,261-S06,MKTZ2030,B-100,MKTZ3240,,,,,,OK
1373,202220,261-S06,MKTZ2030,C-100,MKTZ2240,,,,,,OK
1374,202220,261-S06,MKTZ2120,A-100,MKTZ2120,,,,,,OK
1375,202220,261-S06,MKTZ2120,B-100,MKTZ2534,,,,,,OK
1376,202220,261-S06,MKTZ2120,C-100,ADMT1110,,,,,,OK
1377,202220,261-S06,MKTZ2120,D-100,MKTZ4420,,,,,,OK
1378,202220,261-S06,MKTZ2120,E-100,MKTZ2535,,,,,,OK
1379,202220,261-S06,MKTZ2120,F-100,MKTZ2538,,,,,,OK
1380,202220,261-S07,FINZ3240,A-100,FINZ3240,,,,,,OK
1381,202220,261-S07,FINZ3240,B-100,FINZ3248,,,,,,OK
1382,202220,261-S07,FINZ3240,C-100,FINZ3249,,,,,,OK
1383,202220,261-S07,FINZ3240,D-100,TITA2341,,,,7.0,,OK
1384,202220,261-S07,FINZ3240,E-100,TITA2541,,,,7.0,,OK
1385,202220,261-S07,FINZ3240,F-100,TITA2641,,,,7.0,,OK
1386,202220,261-S07,FINZ3240,G-100,TITA2741,,,,7.0,,OK
1387,202220,261-S07,MGTZ3310,A-100,MGTZ3310,,,,,,OK
1388,202220,261-S07,MGTZ3310,B-100,MGTZ2247,,,,,,OK
1389,202220,261-S07,MGTZ3310,C-100,MGTZ2248,,,,,,OK
1390,202220,261-S07,MGTZ3310,D-100,MGTZ2347,,,,,,OK
1391,202220,261-S07,MGTZ3320,A-100,MGTZ3320,,,,,,OK
1392,202220,261-S07,MGTZ3320,B-100,MGTZ3125,,,,,,OK
1393,202220,261-S07,MGTZ3320,C-100,MGTZ3126,,,,,,OK
1394,202220,261-S07,MKTZ3010,A-100,MKTZ3010,,,,,,OK
1395,202220,261-S07,MKTZ3010,B-100,MKTZ3240,,,,,,OK
1396,202220,261-S07,MKTZ3010,C-100,MKTZ2240,,,,,,OK
1397,202220,261-S07,MKTZ3230,A-100,MKTZ2219,,,,,,OK
1398,202220,261-S07,MKTZ3230,B-100,MKTZ3230,,,,,,OK
1399,202220,261-S07,MKTZ3230,C-100,MKTZ2802,,,,,,OK
1400,202220,261-S07,MKTZ3230,D-100,MKTZ3802,,,,,,OK
1401,202220,261-S07,MKTZ3230,E-100,MKTZ2804,,,,,,OK
1402,202220,261-S07,MKTZ3340,A-100,MKTZ3340,,,,,,OK
1403,202220,261-S07,MKTZ3340,B-100,MKTZ2701,,,,,,OK
1404,202220,261-S07,MKTZ3340,C-100,MKTZ2702,,,,,,OK
1405,202220,261-S07,MKTZ3350,A-100,MKTZ3350,,,,,,OK
1406,202220,261-S07,MKTZ3350,B-100,MKTZ3411,,,,,,OK
1407,202220,261-S07,MKTZ3350,C-100,MKTZ3349,,,,,,OK
1408,202220,261-S07,PRAC0401,A-100,PRAC0401,,,,,,OK
1409,202220,261-S07,PRAC0401,B-100,PRAC0361,,,,,,OK
1410,202220,261-S07,PRAC0401,C-100,PRAC0316,,,,,,OK
1411,202220,261-S08,METZ0261,A-100,METZ0261,,,,,,OK
1412,202220,261-S08,METZ0261,B-100,METZ0500,,,,,,OK
1413,202220,261-S08,METZ0261,C-100,METZ0262,,,,,,OK
1414,202220,261-S08,METZ0261,D-100,METZ0471,,,,,,OK
1415,202220,261-S08,METZ0261,E-100,METZ0472,,,,,,OK
1416,202220,261-S08,METZ0261,F-100,METZ0231,,,,,,OK
1417,202220,261-S08,METZ0261,G-100,METZ0232,,,,,,OK
1418,202220,261-S08,METZ0261,H-100,METZ0411,,,,,,OK
1419,202220,261-S08,METZ0261,I-100,METZ0412,,,,,,OK
1420,202220,261-S08,METZ0261,J-100,METZ0415,,,,,,OK
1421,202220,261-S08,METZ0261,K-100,METZ0235,,,,,,OK
1422,202220,261-S08,METZ0261,L-100,METZ0241,,,,,,OK
1423,202220,261-S08,METZ0261,M-100,METZ0421,,,,,,OK
1424,202220,261-S08,METZ0261,N-100,METZ0252,,,,,,OK
1425,202220,261-S08,METZ0261,O-100,METZ0401,,,,,,OK
1426,202220,261-S08,METZ0261,P-100,METZ0402,,,,,,OK
1427,202220,261-S08,MGTZ3210,A-100,MGTZ3210,,,,,,OK
1428,202220,261-S08,MGTZ3210,B-100,MGTZ3217,,,,,,OK
1429,202220,261-S08,MGTZ3210,C-100,MGTZ3220,,,,,,OK
1430,202220,261-S08,MKTZ3020,A-100,MKTZ3020,,,,,,OK
1431,202220,261-S08,MKTZ3020,B-100,MKTZ3407,,,,,,OK
1432,202220,261-S08,MKTZ3020,C-100,MKTZ2408,,,,,,OK
1433,202220,261-S08,MKTZ3110,A-100,MKTZ3110,,,,,,OK
1434,202220,261-S08,MKTZ3110,B-100,MKTZ3238,,,,,,OK
1435,202220,261-S08,MKTZ3110,C-100,MKTZ3235,,,,,,OK
1436,202220,261-S08,MKTZ3110,D-100,MKTZ3440,,,,,,OK
1437,202220,261-S08,MKTZ3110,E-100,MKTZ3244,,,,,,OK
1438,202220,261-S08,MKTZ3210,A-100,MKTZ3210,,,,,,OK
1439,202220,261-S08,MKTZ3210,B-100,MKTZ3268,,,,,,OK
1440,202220,261-S08,MKTZ3210,C-100,MKTZ3265,,,,,,OK
1441,202220,261-S08,MKTZ3210,D-100,MKTZ3269,,,,,,OK
1442,202220,261-S08,MKTZ3210,E-100,MKTZ3271,,,,,,OK
1443,202220,261-S08,MKTZ3310,A-100,MKTZ3310,,,,,,OK
1444,202220,261-S08,MKTZ3310,B-100,MKTZ3901,,,,,,OK
1445,202220,261-S08,MKTZ3310,C-100,MKTZ2270,,,,,,OK
1446,202220,261-S08,MKTZ3310,D-100,MKTZ2901,,,,,,OK
1447,202220,261-S08,MKTZ3320,A-100,MKTZ3320,,,,,,OK
1448,202220,261-S08,MKTZ3320,B-100,MKTZ2803,,,,,,OK
1449,202220,261-S08,MKTZ3320,C-100,MKTZ2807,,,,,,OK
1450,202220,261-S08,MKTZ3360,A-100,MKTZ3360,,,,,,OK
1451,202220,261-S08,MKTZ3360,B-100,MKTZ2406,,,,,,OK
1452,202220,262-S04,ECON2210,A-100,ECON2210,,,,,,OK
1453,202220,262-S04,ECON2210,B-100,ECOZ1155,,,,,,OK
1454,202220,262-S04,FGLZ0150,A-100,FGLZ0150,,,,,,OK
1455,202220,262-S04,FGLZ0150,B-100,FGLZ0180,,,,,,OK
1456,202220,262-S04,FGLZ0150,C-100,FGLZ0182,,,,,,OK
1457,202220,262-S04,FGLZ0150,D-100,,A008,6.0,10.0,,,OK
1458,202220,262-S04,FINZ2210,A-100,FINZ2210,,,,,,OK
1459,202220,262-S04,FINZ2210,B-100,FINZ1145,,,,,,OK
1460,202220,262-S04,INGZ0040,A-100,INGZ0040,,,,,,OK
1461,202220,262-S04,INGZ0040,B-100,INGZ0050,,,,,,OK
1462,202220,262-S04,INGZ0040,C-100,INGZ0222,,,,,,OK
1463,202220,262-S04,INGZ0040,D-100,INGZ0333,,,,,,OK
1464,202220,262-S04,INGZ0040,E-100,INGZ0444,,,,,,OK
1465,202220,262-S04,INGZ0040,F-100,INGZ2222,,,,,,OK
1466,202220,262-S04,INGZ0040,G-100,,ENGC,3.0,6.0,,,OK
1467,202220,262-S04,INGZ0040,H-100,,ENG,4.0,9.0,,,OK
1468,202220,262-S04,MATZ0210,A-100,MATZ0210,,,,,,OK
1469,202220,262-S04,MATZ0210,B-100,,FUCU,7.0,10.0,,,OK
1470,202220,262-S04,MGTZ2110,A-100,MGTZ2110,,,,,,OK
1471,202220,262-S04,MGTZ2110,B-100,MGTZ1123,,,,,,OK
1472,202220,262-S04,MGTZ2110,C-100,MGTZ1124,,,,,,OK
1473,202220,262-S04,MGTZ2110,D-100,GSTR4178,,,,,,OK
1474,202220,262-S04,MKTZ2010,A-100,MKTZ2010,,,,,,OK
1475,202220,262-S04,MKTZ2010,B-100,MKTZ2403,,,,,,OK
1476,202220,262-S04,MKTZ2010,C-100,MKTZ2407,,,,,,OK
1477,202220,262-S07,ESTZ0220,A-100,ESTZ0220,,,,,,OK
1478,202220,262-S07,ESTZ0220,B-100,,DIOP,7.0,10.0,,,OK
1479,202220,262-S07,FINZ2220,A-100,FINZ2220,,,,,,OK
1480,202220,262-S07,FINZ2220,B-100,FINZ2147,,,,,,OK
1481,202220,262-S07,FINZ2220,C-100,FINZ2148,,,,,,OK
1482,202220,262-S07,MGTZ3320,A-100,MGTZ3320,,,,,,OK
1483,202220,262-S07,MGTZ3320,B-100,MGTZ3125,,,,,,OK
1484,202220,262-S07,MGTZ3320,C-100,MGTZ3126,,,,,,OK
1485,202220,262-S07,MKTZ3010,A-100,MKTZ3010,,,,,,OK
1486,202220,262-S07,MKTZ3010,B-100,MKTZ3240,,,,,,OK
1487,202220,262-S07,MKTZ3010,C-100,MKTZ2240,,,,,,OK
1488,202220,262-S07,MKTZ3230,A-100,MKTZ2219,,,,,,OK
1489,202220,262-S07,MKTZ3230,B-100,MKTZ3230,,,,,,OK
1490,202220,262-S07,MKTZ3230,C-100,MKTZ2802,,,,,,OK
1491,202220,262-S07,MKTZ3230,D-100,MKTZ3802,,,,,,OK
1492,202220,262-S07,MKTZ3230,E-100,MKTZ2804,,,,,,OK
1493,202220,262-S07,MKTZ3350,A-100,MKTZ3350,,,,,,OK
1494,202220,262-S07,MKTZ3350,B-100,MKTZ3411,,,,,,OK
1495,202220,262-S07,MKTZ3350,C-100,MKTZ3349,,,,,,OK
1496,202220,262-S07,MKTZ3360,A-100,MKTZ3360,,,,,,OK
1497,202220,262-S07,MKTZ3360,B-100,MKTZ2406,,,,,,OK
1498,202220,262-S07,PRAC0401,A-100,PRAC0401,,,,,,OK
1499,202220,262-S07,PRAC0401,B-100,PRAC0361,,,,,,OK
1500,202220,262-S07,PRAC0401,C-100,PRAC0316,,,,,,OK
1501,202220,262-S08,FINZ3240,A-100,FINZ3240,,,,,,OK
1502,202220,262-S08,FINZ3240,B-100,FINZ3248,,,,,,OK
1503,202220,262-S08,FINZ3240,C-100,FINZ3249,,,,,,OK
1504,202220,262-S08,FINZ3240,D-100,TITA2341,,,,7.0,,OK
1505,202220,262-S08,FINZ3240,E-100,TITA2541,,,,7.0,,OK
1506,202220,262-S08,FINZ3240,F-100,TITA2641,,,,7.0,,OK
1507,202220,262-S08,FINZ3240,G-100,TITA2741,,,,7.0,,OK
1508,202220,262-S08,METZ0262,A-100,METZ0262,,,,,,OK
1509,202220,262-S08,METZ0262,B-100,METZ0500,,,,,,OK
1510,202220,262-S08,METZ0262,C-100,METZ0261,,,,,,OK
1511,202220,262-S08,METZ0262,D-100,METZ0471,,,,,,OK
1512,202220,262-S08,METZ0262,E-100,METZ0472,,,,,,OK
1513,202220,262-S08,METZ0262,F-100,METZ0231,,,,,,OK
1514,202220,262-S08,METZ0262,G-100,METZ0232,,,,,,OK
1515,202220,262-S08,METZ0262,H-100,METZ0411,,,,,,OK
1516,202220,262-S08,METZ0262,I-100,METZ0412,,,,,,OK
1517,202220,262-S08,METZ0262,J-100,METZ0415,,,,,,OK
1518,202220,262-S08,METZ0262,K-100,METZ0235,,,,,,OK
1519,202220,262-S08,METZ0262,L-100,METZ0241,,,,,,OK
1520,202220,262-S08,METZ0262,M-100,METZ0421,,,,,,OK
1521,202220,262-S08,METZ0262,N-100,METZ0251,,,,,,OK
1522,202220,262-S08,METZ0262,O-100,METZ0252,,,,,,OK
1523,202220,262-S08,METZ0262,P-100,METZ0401,,,,,,OK
1524,202220,262-S08,METZ0262,Q-100,METZ0402,,,,,,OK
1525,202220,262-S08,MGTZ3310,A-100,MGTZ3310,,,,,,OK
1526,202220,262-S08,MGTZ3310,B-100,MGTZ2247,,,,,,OK
1527,202220,262-S08,MGTZ3310,C-100,MGTZ2248,,,,,,OK
1528,202220,262-S08,MGTZ3310,D-100,MGTZ2347,,,,,,OK
1529,202220,262-S08,MKTZ3020,A-100,MKTZ3020,,,,,,OK
1530,202220,262-S08,MKTZ3020,B-100,MKTZ3407,,,,,,OK
1531,202220,262-S08,MKTZ3020,C-100,MKTZ2408,,,,,,OK
1532,202220,262-S08,MKTZ3210,A-100,MKTZ3210,,,,,,OK
1533,202220,262-S08,MKTZ3210,B-100,MKTZ3268,,,,,,OK
1534,202220,262-S08,MKTZ3210,C-100,MKTZ3265,,,,,,OK
1535,202220,262-S08,MKTZ3210,D-100,MKTZ3269,,,,,,OK
1536,202220,262-S08,MKTZ3210,E-100,MKTZ3271,,,,,,OK
1537,202220,262-S08,MKTZ3310,A-100,MKTZ3310,,,,,,OK
1538,202220,262-S08,MKTZ3310,B-100,MKTZ3901,,,,,,OK
1539,202220,262-S08,MKTZ3310,C-100,MKTZ2270,,,,,,OK
1540,202220,262-S08,MKTZ3310,D-100,MKTZ2901,,,,,,OK
1541,202220,262-S08,MKTZ3320,A-100,MKTZ3320,,,,,,OK
1542,202220,262-S08,MKTZ3320,B-100,MKTZ2803,,,,,,OK
1543,202220,262-S08,MKTZ3320,C-100,MKTZ2807,,,,,,OK
1544,202220,264-34-S08,FGHZ0001,A-100,FGHZ0001,,,,,,OK
1545,202220,264-34-S08,MKTZ2408,A-100,MKTZ3407,,,,,,OK
1546,202220,264-34-S08,MKTZ2408,B-100,MKTZ2408,,,,,,OK
1547,202220,264-34-S08,MKTZ2408,C-100,MKTZ3330,,,,,,OK
