,PERIODO,AREA,REGLA,CONECTOR,SIGLA,PRUEBA,TEST_PUNTAJE_MINIMO,TEST_PUNTAJE_MAXIMO,REGLA_PUNTAJE_MINIMO,REGLA_ATRIBUTO,ESTADO
371,202510,061-S01,FGLZ0192,H-100,FGLZ0193,,,,,,OK
372,202510,061-S01,FGLZ0192,I-100,VIDA0002,,,,,,OK
373,202510,061-S01,FGLZ0192,J-100,,A090,6,10,,,OK
374,202510,061-S01,GSTR4489,A-100,GSTR4489,,,,,,OK
375,202510,061-S01,GSTR4489,B-100,GSTR1212,,,,,,OK
376,202510,061-S01,GSTR4489,C-100,GASZ3105,,,,,,OK
377,202510,061-S01,GSTR4489,C-100,GASZ3115,,,,,,OK
378,202510,061-S01,GSTR4489,D-100,HOSZ1120,,,,,,OK
379,202510,061-S01,GSTR4489,E-100,HOSP2710,,,,,,OK
380,202510,061-S01,GSTR4489,F-100,HOSP2760,,,,,,OK
381,202510,061-S01,GSTR4489,G-100,,A283,6,10,,,OK
382,202510,061-S01,GSTR4490,A-100,GSTR4490,,,,,,OK
383,202510,061-S01,GSTR4490,B-100,GSTR1233,,,,,,OK
384,202510,061-S01,GSTR4490,C-100,GASZ2010,,,,,,OK
385,202510,061-S01,GSTR4490,D-100,GSTR1232,,,,,,OK
386,202510,061-S01,GSTR4490,E-100,,A284,6,10,,,OK
387,202510,061-S01,INGZ0111,A-100,INGZ0111,,,,,,OK
388,202510,061-S01,INGZ0111,B-100,INGZ0030,,,,,,OK
389,202510,061-S01,INGZ0111,C-100,INGZ1111,,,,,,OK
390,202510,061-S01,INGZ0111,D-100,INGZ0123,,,,,,OK
391,202510,061-S01,INGZ0111,E-100,,ENGC,4,6,,,OK
392,202510,061-S01,INGZ0111,F-100,,ENG,3,9,,,OK
393,202510,061-S01,INGZ0111,G-100,,,,,,I111,OK
394,202510,061-S01,INGZ0111,H-100,INGZ0110,,,,,,OK
395,202510,061-S01,MATZ0014,A-100,MATZ0014,,,,,,OK
396,202510,061-S01,MATZ0014,B-100,MATZ0110,,,,,,OK
397,202510,061-S01,MATZ0014,C-100,MATZ0325,,,,,,OK
398,202510,061-S01,MATZ0014,D-100,MATZ0020,,,,,,OK
399,202510,061-S01,MATZ0014,E-100,MATZ0315,,,,,,OK
400,202510,061-S01,MATZ0014,F-100,MATZ0310,,,,,,OK
401,202510,061-S01,MATZ0014,G-100,MATZ0305,,,,,,OK
402,202510,061-S01,MATZ0014,H-100,MATZ0330,,,,,,OK
403,202510,061-S01,MATZ0014,H-100,ECON2310,,,,,,OK
404,202510,061-S01,MATZ0014,I-100,MATZ0300,,,,,,OK
405,202510,061-S01,MATZ0014,J-100,MATZ0016,,,,,,OK
406,202510,061-S01,MATZ0014,K-100,,PRTE,7,10,,,OK
407,202510,061-S01,MATZ0014,L-100,MATZ0330,,,,,,OK
408,202510,061-S01,MATZ0014,M-100,MATZ0017,,,,,,OK
409,202510,061-S02,FGHZ0960,,,,,,,,En Banner FGHZ0960 no se encontro
410,202510,061-S02,FGLZ0180,A-100,FGLZ0180,,,,,,OK
411,202510,061-S02,FGLZ0180,B-100,FGLZ0150,,,,,,OK
412,202510,061-S02,FGLZ0180,C-100,FGLZ0182,,,,,,OK
413,202510,061-S02,FGLZ0180,D-100,VIDA0001,,,,,,OK
414,202510,061-S02,FGLZ0180,E-100,,A091,6,10,,,OK
415,202510,061-S02,GSTR4491,A-100,GSTR4491,,,,,,OK
416,202510,061-S02,GSTR4491,B-100,GSTR1111,,,,,,OK
417,202510,061-S02,GSTR4491,C-100,GAST2020,,,,,,OK
418,202510,061-S02,GSTR4491,C-100,GAST2010,,,,,,OK
419,202510,061-S02,GSTR4491,D-100,HOSZ2131,,,,,,OK
420,202510,061-S02,GSTR4491,E-100,HOSP2730,,,,,,OK
421,202510,061-S02,GSTR4491,F-100,,A285,6,10,,,OK
422,202510,061-S02,GSTR4494,A-100,GSTR4494,,,,,,OK
423,202510,061-S02,GSTR4494,B-100,GSTR4268,,,,,,OK
424,202510,061-S02,GSTR4494,C-100,GASZ1230,,,,,,OK
425,202510,061-S02,GSTR4494,D-100,HOSZ1102,,,,,,OK
426,202510,061-S02,GSTR4494,E-100,HOSP2720,,,,,,OK
427,202510,061-S02,GSTR4494,F-100,,A288,6,10,,,OK
428,202510,061-S02,GSTR4522,A-100,GSTR4522,,,,,,OK
429,202510,061-S02,GSTR4522,B-100,GSTR4492,,,,,,OK
430,202510,061-S02,GSTR4522,C-100,,A425,6,10,,,OK
431,202510,061-S02,GSTR4523,A-100,GSTR4523,,,,,,OK
432,202510,061-S02,GSTR4523,B-100,GSTR4493,,,,,,OK
433,202510,061-S02,GSTR4523,C-100,,A426,6,10,,,OK
434,202510,061-S03,FGHZ0961,,,,,,,,En Banner FGHZ0961 no se encontro
435,202510,061-S03,GSTR4496,A-100,GSTR4496,,,,,,OK
436,202510,061-S03,GSTR4496,B-100,GSTR2248,,,,,,OK
437,202510,061-S03,GSTR4496,C-100,GASZ3210,,,,,,OK
438,202510,061-S03,GSTR4496,D-100,,A289,6,10,,,OK
439,202510,061-S03,GSTR4511,A-100,GSTR4511,,,,,,OK
440,202510,061-S03,GSTR4511,B-100,GSTR3478,,,,,,OK
441,202510,061-S03,GSTR4514,A-100,GSTR4514,,,,,,OK
442,202510,061-S03,GSTR4514,B-100,GSTR2238,,,,,,OK
443,202510,061-S03,GSTR4514,B-100,GSTR3268,,,,,,OK
444,202510,061-S03,GSTR4525,A-100,GSTR4525,,,,,,OK
445,202510,061-S03,GSTR4525,B-100,GSTR4497,,,,,,OK
446,202510,061-S03,GSTR4525,C-100,,A427,6,10,,,OK
447,202510,061-S03,GSTR4526,A-100,GSTR4526,,,,,,OK
448,202510,061-S03,GSTR4526,B-100,GSTR4498,,,,,,OK
449,202510,061-S03,GSTR4526,C-100,,A428,6,10,,,OK
450,202510,061-S04,GSTR2148,A-100,FINZ1170,,,,,,OK
451,202510,061-S04,GSTR2148,B-100,GSTR2148,,,,,,OK
452,202510,061-S04,GSTR4502,A-100,GSTR4502,,,,,,OK
453,202510,061-S04,GSTR4502,B-100,,A294,6,10,,,OK
454,202510,061-S04,GSTR4517,A-100,GSTR4517,,,,,,OK
455,202510,061-S04,GSTR4524,A-100,GSTR4524,,,,,,OK
456,202510,061-S04,GSTR4524,B-100,GSTR4495,,,,,,OK
457,202510,061-S04,GSTR4527,A-100,GSTR4527,,,,,,OK
458,202510,061-S04,GSTR4527,B-100,,A429,6,10,,,OK
459,202510,061-S04,GSTR4528,A-100,GSTR4528,,,,,,OK
460,202510,061-S04,GSTR4528,B-100,,A430,6,10,,,OK
461,202510,061-S04,GSTR4529,A-100,GSTR4529,,,,,,OK
462,202510,061-S04,GSTR4529,B-100,,A431,6,10,,,OK
463,202510,061-S05,FINZ1248,A-100,FINZ1248,,,,,,OK
464,202510,061-S05,FINZ1248,B-100,FINZ1110,,,,,,OK
465,202510,061-S05,FINZ1248,C-100,FINZ1242,,,,,,OK
466,202510,061-S05,FINZ1248,D-100,ADMD0002,,,,,,OK
467,202510,061-S05,FINZ1248,E-100,,A184,6,10,,,OK
468,202510,061-S05,FINZ1248,F-100,TEMA1001,,,,,,OK
469,202510,061-S05,FINZ1248,G-100,FINZ1103,,,,,,OK
470,202510,061-S05,FINZ1248,H-100,FINZ1160,,,,,,OK
471,202510,061-S05,GSTR4503,A-100,GSTR4503,,,,,,OK
472,202510,061-S05,GSTR4503,B-100,GSTR3271,,,,,,OK
473,202510,061-S05,GSTR4503,C-100,GASZ4310,,,,,,OK
474,202510,061-S05,GSTR4504,A-100,GSTR4504,,,,,,OK
475,202510,061-S05,GSTR4504,B-100,GSTR2222,,,,,,OK
476,202510,061-S05,GSTR4504,C-100,GAST2210,,,,,,OK
477,202510,061-S05,GSTR4504,D-100,,A295,6,10,,,OK
478,202510,061-S05,GSTR4505,A-100,GSTR4505,,,,,,OK
479,202510,061-S05,GSTR4505,B-100,,A296,6,10,,,OK
480,202510,061-S05,GSTR4508,A-100,GSTR4508,,,,,,OK
481,202510,061-S05,GSTR4519,A-100,GSTR4519,,,,,,OK
482,202510,061-S05,GSTR4519,B-100,GSTR2123,,,,,,OK
483,202510,061-S05,GSTR4519,C-100,GSTR2126,,,,,,OK
484,202510,061-S05,GSTR4519,D-100,HOSZ4480,,,,,,OK
485,202510,061-S05,GSTR4519,E-100,,A420,6,10,,,OK
486,202510,061-S05,GSTR4531,A-100,GSTR4531,,,,,,OK
487,202510,061-S06,GSTR3278,A-100,GSTR3278,,,,,,OK
488,202510,061-S06,GSTR3278,B-100,GASZ4280,,,,,,OK
489,202510,061-S06,GSTR3278,C-100,,A422,6,10,,,OK
490,202510,061-S06,GSTR4507,A-100,GSTR4507,,,,,,OK
491,202510,061-S06,GSTR4507,B-100,GSTR4484,,,,,,OK
492,202510,061-S06,GSTR4507,C-100,INEC4130,,,,,,OK
493,202510,061-S06,GSTR4507,C-100,GASZ4260,,,,,,OK
494,202510,061-S06,GSTR4507,D-100,,A421,6,10,,,OK
495,202510,061-S06,GSTR4532,A-100,GSTR4532,,,,,,OK
496,202510,061-S06,GSTR4533,A-100,GSTR4533,,,,,,OK
497,202510,061-S06,TITA0611,A-100,TITA0611,,,,7.0,,OK
498,202510,079-S01,ARQI0001,A-100,ARQI0001,,,,,,OK
499,202510,079-S01,ARQI0001,B-100,DINT1103,,,,,,OK
500,202510,079-S01,ARQI0001,C-100,,A389,6,10,,,OK
501,202510,079-S01,ARQS0001,A-100,ARQS0001,,,,,,OK
502,202510,079-S01,ARQS0001,B-100,FADR1113,,,,,,OK
503,202510,079-S01,ARQS0001,B-100,FADR1116,,,,,,OK
504,202510,079-S01,FADT1170,A-100,FADT1170,,,,,,OK
505,202510,079-S01,FADT1170,B-100,FADT1160,,,,,,OK
506,202510,079-S01,MATZ0111,A-100,MATZ0111,,,,,,OK
507,202510,079-S01,MATZ0111,B-100,MATZ0110,,,,,,OK
508,202510,079-S01,MATZ0111,C-100,,MATE,7,10,,,OK
509,202510,079-S01,VIDA0001,A-100,VIDA0001,,,,,,OK
510,202510,079-S01,VIDA0001,B-100,FGLZ0180,,,,,,OK
511,202510,079-S01,VIDA0001,C-100,FGLZ0150,,,,,,OK
512,202510,079-S01,VIDA0001,D-100,FGLZ0182,,,,,,OK
513,202510,079-S01,VIDA0001,E-100,,A091,6,10,,,OK
514,202510,079-S01,VIDA0002,A-100,VIDA0002,,,,,,OK
515,202510,079-S01,VIDA0002,B-100,FGLZ0192,,,,,,OK
516,202510,079-S01,VIDA0002,C-100,FGLZ0140,,,,,,OK
517,202510,079-S01,VIDA0002,C-100,FGLZ0160,,,,,,OK
518,202510,079-S01,VIDA0002,D-100,FGLZ0160,,,,,,OK
519,202510,079-S01,VIDA0002,D-100,FGLZ0170,,,,,,OK
520,202510,079-S01,VIDA0002,E-100,FGLZ0140,,,,,,OK
521,202510,079-S01,VIDA0002,E-100,ICOM1110,,,,,,OK
522,202510,079-S01,VIDA0002,F-100,FGLZ0170,,,,,,OK
523,202510,079-S01,VIDA0002,F-100,ICOM1110,,,,,,OK
524,202510,079-S01,VIDA0002,G-100,FGLZ0140,,,,,,OK
525,202510,079-S01,VIDA0002,G-100,FGLZ0190,,,,,,OK
526,202510,079-S01,VIDA0002,H-100,FGLZ0170,,,,,,OK
527,202510,079-S01,VIDA0002,H-100,FGLZ0190,,,,,,OK
528,202510,079-S01,VIDA0002,I-100,FGLZ0193,,,,,,OK
529,202510,079-S01,VIDA0002,J-100,,A090,6,10,,,OK
530,202510,079-S02,ARQI0003,A-100,ARQI0003,,,,,,OK
531,202510,079-S02,ARQI0003,B-100,DINT4813,,,,,,OK
532,202510,079-S02,ARQI0003,C-100,PRAI1020,,,,,,OK
533,202510,079-S02,ARQI0003,D-100,FADT2660,,,,,,OK
534,202510,079-S02,ARQI0003,E-100,FADT2668,,,,,,OK
535,202510,079-S02,DINC2306,A-100,DINC2306,,,,,,OK
536,202510,079-S02,DINC2306,B-100,PRAI1110,,,,,,OK
537,202510,079-S02,DINT4814,A-100,FADR2116,,,,,,OK
538,202510,079-S02,DINT4814,B-100,TEXP2030,,,,,,OK
539,202510,079-S02,DINT4814,C-100,DINT4814,,,,,,OK
540,202510,079-S02,DINT4814,D-100,,A118,6,10,,,OK
541,202510,079-S02,FADR2123,A-100,FADR2123,,,,,,OK
542,202510,079-S02,FADR2123,B-100,MATZ0130,,,,,,OK
543,202510,079-S02,FADR2123,C-100,,GEDE,7,10,,,OK
544,202510,079-S02,VIDA0003,,,,,,,,En Banner VIDA0003 no se encontro
545,202510,079-S02,VIDA0004,,,,,,,,En Banner VIDA0004 no se encontro
546,202510,079-S03,ARQI0004,A-100,ARQI0004,,,,,,OK
547,202510,079-S03,ARQI0004,B-100,DINC2409,,,,,,OK
548,202510,079-S03,ARQI0004,C-100,PRAI1210,,,,,,OK
549,202510,079-S03,ARQI0006,A-100,ARQI0006,,,,,,OK
550,202510,079-S03,ARQI0006,B-100,DINT2306,,,,,,OK
551,202510,079-S03,ARQI0006,C-100,TEXP3050,,,,,,OK
552,202510,079-S03,ARQI0006,D-100,,A309,6,10,,,OK
553,202510,079-S03,ARQI0008,A-100,ARQI0008,,,,,,OK
554,202510,079-S03,ARQI0008,B-100,DINT2303,,,,,,OK
555,202510,079-S03,ARQI0008,C-100,PRAI1030,,,,,,OK
556,202510,079-S03,ARQI0025,A-100,ARQI0025,,,,,,OK
557,202510,079-S03,ARQI0025,B-100,ARQI0005,,,,,,OK
558,202510,079-S03,ARQI0025,C-100,,A415,6,10,,,OK
559,202510,079-S03,ARQI0026,A-100,ARQI0026,,,,,,OK
560,202510,079-S03,ARQI0026,B-100,ARQI0002,,,,,,OK
561,202510,079-S03,ARQI0026,C-100,,A414,6,10,,,OK
562,202510,079-S03,DIPZ4916,A-100,DIPZ4916,,,,,,OK
563,202510,079-S03,DIPZ4916,B-100,DIPZ2006,,,,,,OK
564,202510,079-S03,DIPZ4916,C-100,DINH2309,,,,,,OK
565,202510,079-S03,DIPZ4916,C-100,DIHZ2208,,,,,,OK
566,202510,079-S04,ARQI0007,A-100,ARQI0007,,,,,,OK
567,202510,079-S04,ARQI0007,B-100,PRAI2510,,,,,,OK
568,202510,079-S04,ARQI0009,A-100,ARQI0009,,,,,,OK
569,202510,079-S04,ARQI0009,B-100,DINC3508,,,,,,OK
570,202510,079-S04,ARQI0009,C-100,TECN1110,,,,,,OK
571,202420,079-S04,ARQI0010,,,,,,,,En Banner ARQI0010 no se encontro
572,202510,079-S04,ARQI0011,A-100,ARQI0011,,,,,,OK
573,202510,079-S04,ARQI0011,B-100,DINT2403,,,,,,OK
574,202510,079-S04,ARQI0011,C-100,PRAI2040,,,,,,OK
575,202510,079-S04,ARQI0027,A-100,ARQI0027,,,,,,OK
576,202510,079-S04,ARQI0027,B-100,ARQI0010,,,,,,OK
577,202510,079-S04,DINC3606,A-100,DINC3606,,,,,,OK
578,202510,079-S04,DINC3606,B-100,TECN3210,,,,,,OK
579,202510,079-S04,DIPZ4913,A-100,DIPZ4913,,,,,,OK
580,202510,079-S04,DIPZ4913,B-100,DIPZ2209,,,,,,OK
581,202510,079-S04,DIPZ4913,C-100,DIEZ3406,,,,,,OK
582,202510,079-S04,DIPZ4913,D-100,PRAI2310,,,,,,OK
583,202410,079-S04,NODO0001,,,,,,,,En Banner NODO0001 no se encontro
584,202510,079-S05,ARQI0012,A-100,ARQI0012,,,,,,OK
585,202510,079-S05,ARQI0012,B-100,DINC3509,,,,,,OK
586,202510,079-S05,ARQI0012,C-100,TECN2120,,,,,,OK
587,202510,079-S05,ARQI0014,A-100,ARQI0014,,,,,,OK
588,202510,079-S05,ARQI0014,B-100,DINC4709,,,,,,OK
589,202510,079-S05,ARQI0014,C-100,TECN3310,,,,,,OK
590,202510,079-S05,ARQI0015,A-100,ARQI0015,,,,,,OK
591,202510,079-S05,ARQI0015,B-100,DIEZ4415,,,,,,OK
592,202510,079-S05,ARQI0015,C-100,TECN2410,,,,,,OK
593,202510,079-S05,ARQI0016,A-100,ARQI0016,,,,,,OK
594,202510,079-S05,ARQI0016,B-100,DINT3503,,,,,,OK
595,202510,079-S05,ARQI0016,C-100,PRAI2050,,,,,,OK
596,202510,079-S05,ARQI0028,A-100,ARQI0028,,,,,,OK
597,202510,079-S05,NODO0001,,,,,,,,En Banner NODO0001 no se encontro
598,202510,079-S06,ARQI0017,A-100,ARQI0017,,,,,,OK
599,202510,079-S06,ARQI0017,B-100,DINC4509,,,,,,OK
600,202510,079-S06,ARQI0017,C-100,TECN2120,,,,,,OK
601,202510,079-S06,ARQI0018,A-100,ARQI0018,,,,,,OK
602,202510,079-S06,ARQI0018,B-100,DINT4812,,,,,,OK
603,202510,079-S06,ARQI0018,C-100,TECN3610,,,,,,OK
604,202510,079-S06,ARQI0019,A-100,ARQI0019,,,,,,OK
605,202510,079-S06,ARQI0019,B-100,DITZ4418,,,,,,OK
606,202510,079-S06,ARQI0019,C-100,PRAI2410,,,,,,OK
607,202510,079-S06,ARQI0020,A-100,ARQI0020,,,,,,OK
608,202510,079-S06,ARQI0020,B-100,DINT4603,,,,,,OK
609,202510,079-S06,ARQI0020,C-100,PRAI3060,,,,,,OK
610,202510,079-S06,ARQI0022,A-100,ARQI0022,,,,,,OK
611,202510,079-S06,ARQI0022,B-100,MKTZ3758,,,,,,OK
612,202510,079-S06,NODO0002,,,,,,,,En Banner NODO0002 no se encontro
613,202510,079-S07,ARQI0021,A-100,ARQI0021,,,,,,OK
614,202510,079-S07,ARQI0021,B-100,DINT3606,,,,,,OK
615,202510,079-S07,ARQI0021,C-100,PRAI3610,,,,,,OK
616,202510,079-S07,ARQI0023,A-100,ARQI0023,,,,,,OK
617,202510,079-S07,ARQI0023,B-100,DINT4703,,,,,,OK
618,202510,079-S07,ARQI0023,C-100,PRAI3070,,,,,,OK
619,202510,079-S07,DIPZ4924,A-100,DIPZ4924,,,,,,OK
620,202510,079-S07,DIPZ4924,B-100,DIPZ3604,,,,,,OK
621,202510,079-S07,NODO0003,,,,,,,,En Banner NODO0003 no se encontro
622,202510,079-S07,TITA0791,A-100,TITA0791,,,,7.0,,OK
623,202510,079-S07,TITA0791,B-100,TITA5041,,,,7.0,,OK
624,202510,079-S07,TITA0791,C-100,METZ0501,,,,,,OK
625,202510,083-S01,ARQS0001,A-100,ARQS0001,,,,,,OK
626,202510,083-S01,ARQS0001,B-100,FADR1113,,,,,,OK
627,202510,083-S01,ARQS0001,B-100,FADR1116,,,,,,OK
628,202510,083-S01,ECOZ3932,A-100,ECOZ3932,,,,,,OK
629,202510,083-S01,FADT1170,A-100,FADT1170,,,,,,OK
630,202510,083-S01,FADT1170,B-100,FADT1160,,,,,,OK
631,202510,083-S01,IGAM3846,A-100,IGAM3846,,,,,,OK
632,202510,083-S01,INGZ0557,A-100,INGZ0557,,,,,,OK
633,202510,083-S01,MATZ0373,A-100,MATZ0373,,,,,,OK
634,202510,083-S02,ARQU0001,A-100,ARQU0001,,,,,,OK
635,202510,083-S02,ARQU0001,B-100,FADR2116,,,,,,OK
636,202510,083-S02,ARQU0001,B-100,FADR2123,,,,,,OK
637,202510,083-S02,FADT2668,A-100,DIPZ2668,,,,,,OK
638,202510,083-S02,FADT2668,B-100,TADZ1020,,,,,,OK
639,202510,083-S02,FADT2668,C-100,FADT2668,,,,,,OK
640,202510,083-S02,FADT2668,D-100,AQTH1101,,,,,,OK
641,202510,083-S02,FADT2668,D-100,FADT2660,,,,,,OK
642,202510,083-S02,FADT2668,E-100,,A163,6,10,,,OK
643,202510,083-S02,FISZ0133,A-100,FISZ0133,,,,,,OK
644,202510,083-S02,INGZ0558,A-100,INGZ0558,,,,,,OK
645,202510,083-S02,MATZ0374,A-100,MATZ0374,,,,,,OK
646,202510,083-S03,AQTC1803,A-100,TECA2110,,,,,,OK
647,202510,083-S03,AQTC1803,A-100,TECA2210,,,,,,OK
648,202510,083-S03,AQTC1803,B-100,AQTC1803,,,,,,OK
649,202510,083-S03,AQTC1803,C-100,,A233,6,10,,,OK
650,202510,083-S03,AQTH1103,A-100,AQTH1103,,,,,,OK
651,202510,083-S03,AQTH1103,B-100,CIAR2120,,,,,,OK
652,202510,083-S03,AQTH1103,C-100,,A164,6,10,,,OK
653,202510,083-S03,AQTT2663,A-100,AQTT2663,,,,,,OK
654,202510,083-S03,AQTT2663,B-100,TADZ2110,,,,,,OK
655,202510,083-S03,ARQS0004,A-100,ARQS0004,,,,,,OK
656,202510,083-S03,ARQU0004,A-100,ARQU0004,,,,,,OK
657,202510,083-S03,ARQU0004,B-100,AQTR2004,,,,,,OK
658,202510,083-S03,VIDA0002,A-100,VIDA0002,,,,,,OK
659,202510,083-S03,VIDA0002,B-100,FGLZ0192,,,,,,OK
660,202510,083-S03,VIDA0002,C-100,FGLZ0140,,,,,,OK
661,202510,083-S03,VIDA0002,C-100,FGLZ0160,,,,,,OK
662,202510,083-S03,VIDA0002,D-100,FGLZ0160,,,,,,OK
663,202510,083-S03,VIDA0002,D-100,FGLZ0170,,,,,,OK
664,202510,083-S03,VIDA0002,E-100,FGLZ0140,,,,,,OK
665,202510,083-S03,VIDA0002,E-100,ICOM1110,,,,,,OK
666,202510,083-S03,VIDA0002,F-100,FGLZ0170,,,,,,OK
667,202510,083-S03,VIDA0002,F-100,ICOM1110,,,,,,OK
668,202510,083-S03,VIDA0002,G-100,FGLZ0140,,,,,,OK
669,202510,083-S03,VIDA0002,G-100,FGLZ0190,,,,,,OK
670,202510,083-S03,VIDA0002,H-100,FGLZ0170,,,,,,OK
671,202510,083-S03,VIDA0002,H-100,FGLZ0190,,,,,,OK
672,202510,083-S03,VIDA0002,I-100,FGLZ0193,,,,,,OK
673,202510,083-S03,VIDA0002,J-100,,A090,6,10,,,OK
674,202510,083-S03,VIDA0004,,,,,,,,En Banner VIDA0004 no se encontro
675,202510,083-S04,AQTC2804,A-100,TECA2120,,,,,,OK
676,202510,083-S04,AQTC2804,B-100,TECA2220,,,,,,OK
677,202510,083-S04,AQTC2804,C-100,AQTC2804,,,,,,OK
678,202510,083-S04,AQTH2104,A-100,AQTH2104,,,,,,OK
679,202510,083-S04,AQTH2104,B-100,CIAR2130,,,,,,OK
680,202510,083-S04,AQTT2664,A-100,AQTT2664,,,,,,OK
681,202510,083-S04,AQTT2664,B-100,TADZ2120,,,,,,OK
682,202510,083-S04,ARQS0003,A-100,ARQS0003,,,,,,OK
683,202510,083-S04,ARQS0006,A-100,ARQS0006,,,,,,OK
684,202510,083-S04,ARQU0006,A-100,ARQU0006,,,,,,OK
685,202510,083-S04,ARQU0006,B-100,AQTR3005,,,,,,OK
686,202510,083-S04,VIDA0003,,,,,,,,En Banner VIDA0003 no se encontro
687,202510,083-S05,AQTC3805,A-100,AQTC3805,,,,,,OK
688,202510,083-S05,AQTC3805,B-100,TECA3130,,,,,,OK
689,202510,083-S05,AQTC3805,B-100,TECA3230,,,,,,OK
690,202510,083-S05,AQTH3105,A-100,AQTH3105,,,,,,OK
691,202510,083-S05,AQTH3105,B-100,CIAR2140,,,,,,OK
692,202510,083-S05,AQTH3105,C-100,,A235,6,10,,,OK
693,202510,083-S05,AQTT2665,A-100,AQTT2665,,,,,,OK
694,202510,083-S05,AQTT2665,B-100,TADZ2130,,,,,,OK
695,202510,083-S05,AQTU2209,A-100,AQTU2209,,,,,,OK
696,202510,083-S05,AQTU2209,B-100,URBZ1110,,,,,,OK
697,202510,083-S05,AQTU2209,B-100,URBZ2120,,,,,,OK
698,202510,083-S05,AQTU2209,C-100,,A308,6,10,,,OK
699,202510,083-S05,ARQS0005,A-100,ARQS0005,,,,,,OK
700,202510,083-S05,ARQS0018,A-100,ARQS0018,,,,,,OK
701,202510,083-S06,AQTT2666,A-100,AQTT2666,,,,,,OK
702,202510,083-S06,AQTT2666,B-100,TADZ2140,,,,,,OK
703,202510,083-S06,AQTU3210,A-100,AQTU3210,,,,,,OK
704,202510,083-S06,AQTU3210,B-100,URBZ2130,,,,,,OK
705,202510,083-S06,ARQS0007,A-100,ARQS0007,,,,,,OK
706,202510,083-S06,IGAM3847,A-100,IGAM3847,,,,,,OK
707,202510,083-S06,VIDA0001,A-100,VIDA0001,,,,,,OK
708,202510,083-S06,VIDA0001,B-100,FGLZ0180,,,,,,OK
709,202510,083-S06,VIDA0001,C-100,FGLZ0150,,,,,,OK
710,202510,083-S06,VIDA0001,D-100,FGLZ0182,,,,,,OK
711,202510,083-S06,VIDA0001,E-100,,A091,6,10,,,OK
712,202510,083-S08,AQTT3688,A-100,AQTT3688,,,,,,OK
713,202510,083-S08,AQTT3688,B-100,TINT3020,,,,,,OK
714,202510,083-S08,AQTU2208,A-100,AQTU2208,,,,,,OK
715,202510,083-S08,AQTU2208,B-100,URBZ3010,,,,,,OK
716,202510,083-S08,ARQS0017,A-100,ARQS0017,,,,,,OK
717,202510,083-S08,IGAM3848,A-100,IGAM3848,,,,,,OK
718,202510,100-S01,INTE0001,A-100,INTE0001,,,,,,OK
719,202510,100-S01,INTE0001,B-100,ITEZ1403,,,,,,OK
720,202510,100-S01,ISWZ1101,A-100,ISWZ1101,,,,,,OK
721,202510,100-S01,ISWZ1101,B-100,ICCO1111,,,,,,OK
722,202510,100-S01,ISWZ1101,C-100,TCOM1320,,,,,,OK
723,202510,100-S01,ISWZ1101,D-100,,A108,6,10,,,OK
724,202510,100-S01,MATZ0341,A-100,MATZ0341,,,,,,OK
725,202510,100-S01,MATZ0341,B-100,MATZ0335,,,,,,OK
726,202510,100-S01,MATZ0341,C-100,MATZ0372,,,,,,OK
727,202510,100-S01,MATZ0341,D-100,MATZ0333,,,,,,OK
728,202510,100-S01,MATZ0341,E-100,,CADI,7,10,,,OK
729,202510,100-S01,VIDA0001,A-100,VIDA0001,,,,,,OK
730,202510,100-S01,VIDA0001,B-100,FGLZ0180,,,,,,OK
731,202510,100-S01,VIDA0001,C-100,FGLZ0150,,,,,,OK
732,202510,100-S01,VIDA0001,D-100,FGLZ0182,,,,,,OK
733,202510,100-S01,VIDA0001,E-100,,A091,6,10,,,OK
734,202510,100-S01,VIDA0002,A-100,VIDA0002,,,,,,OK
735,202510,100-S01,VIDA0002,B-100,FGLZ0192,,,,,,OK
736,202510,100-S01,VIDA0002,C-100,FGLZ0140,,,,,,OK
737,202510,100-S01,VIDA0002,C-100,FGLZ0160,,,,,,OK
738,202510,100-S01,VIDA0002,D-100,FGLZ0160,,,,,,OK
739,202510,100-S01,VIDA0002,D-100,FGLZ0170,,,,,,OK
740,202510,100-S01,VIDA0002,E-100,FGLZ0140,,,,,,OK
741,202510,100-S01,VIDA0002,E-100,ICOM1110,,,,,,OK
742,202510,100-S01,VIDA0002,F-100,FGLZ0170,,,,,,OK
743,202510,100-S01,VIDA0002,F-100,ICOM1110,,,,,,OK
744,202510,100-S01,VIDA0002,G-100,FGLZ0140,,,,,,OK
745,202510,100-S01,VIDA0002,G-100,FGLZ0190,,,,,,OK
746,202510,100-S01,VIDA0002,H-100,FGLZ0170,,,,,,OK
747,202510,100-S01,VIDA0002,H-100,FGLZ0190,,,,,,OK
748,202510,100-S01,VIDA0002,I-100,FGLZ0193,,,,,,OK
749,202510,100-S01,VIDA0002,J-100,,A090,6,10,,,OK
750,202510,100-S02,FISZ0121,A-100,FISZ0121,,,,,,OK
751,202510,100-S02,FISZ0121,B-100,FISZ0120,,,,,,OK
752,202510,100-S02,FISZ0121,C-100,FISZ0132,,,,,,OK
753,202510,100-S02,FISZ0121,D-100,,FIGE,7,10,,,OK
754,202510,100-S02,IEAZ1100,A-100,IEAZ1100,,,,,,OK
755,202510,100-S02,IEAZ1100,B-100,ITEL2110,,,,,,OK
756,202510,100-S02,IEAZ1100,C-100,TELC1010,,,,,,OK
